FileName	:			09KS_04(B)_points.qtiDat																																																														
Signal(s)	Used	:		Mg	Ka		Si	Ka		Ti	Ka		Cr	Ka		Fe	Ka		Al	Ka		Ca	Ka		Mn	Ka		Ni	Ka																																					
13	/	1	0		438	242	257	303	903	41	65	195	145		-6723	780	-27	09KS_04(B)_ol16	12613.99		13	04/11/2013	17:12:43																																											
14	/	1	0		447	249	259	301	901	41	64	205	144		-6518	777	-29	09KS_04(B)_ol16	12817.98		14	04/11/2013	17:19:29																																											
15	/	1	0		442	249	268	313	893	41	64	199	144		-6518	453	-29	09KS_04(B)_ol16	12794.42		15	04/11/2013	17:26:15																																											
16	/	1	0		444	248	266	309	910	41	64	203	144		-9265	-5041	-16	09KS_04(B)_ol17	11082.04		16	04/11/2013	17:33:02																																											
17	/	1	0		449	251	261	316	899	40	64	200	145		-9313	-5149	-13	09KS_04(B)_ol17	11085.28		17	04/11/2013	17:39:52																																											
18	/	1	0		431	241	263	308	847	40	64	199	145		-9157	-5137	-17	09KS_04(B)_ol17	11220.74		18	04/11/2013	17:46:37																																											
19	/	1	0		453	250	268	298	927	40	64	197	146		-12198	-5145	6	09KS_04(B)_ol18	8579.28		19	04/11/2013	17:53:23																																											
20	/	1	0		446	252	266	300	924	40	63	203	145		-12223	-5325	3	09KS_04(B)_ol18	8661.49		20	04/11/2013	18:00:13																																											
21	/	1	0		435	243	266	279	915	40	63	200	144		-12143	-5304	3	09KS_04(B)_ol18	8714.84		21	04/11/2013	18:06:58																																											
22	/	1	0		427	241	262	289	860	40	64	203	144		-16613	-4940	37	09KS_04(B)_ol19	5342.54		22	04/11/2013	18:13:47																																											
23	/	1	0		449	252	265	313	953	40	63	193	145		-16530	-4980	37	09KS_04(B)_ol19	5418.98		23	04/11/2013	18:20:32																																											
24	/	1	0		444	244	263	320	908	40	64	199	145		-16578	-5111	36	09KS_04(B)_ol19	5508.36		24	04/11/2013	18:27:20																																											
25	/	1	0		448	250	261	293	888	40	63	197	144		-20689	-4631	62	09KS_04(B)_ol20	4536.44		25	04/11/2013	18:34:06																																											
26	/	1	0		439	249	253	311	916	40	65	206	146		-20644	-4710	60	09KS_04(B)_ol20	4598.18		26	04/11/2013	18:40:54																																											
27	/	1	0		443	247	262	297	907	41	64	194	147		-20465	-4613	60	09KS_04(B)_ol20	4455.02		27	04/11/2013	18:47:48																																											
